Now----, Next---, Cage, LocalTime--, Pos, hw---------, Dep, Arr, SD, Clt--------, Ton, Tof, Hc-
24.TONP, 25.TONB,    1, 1.06025e+03,   1, 0.00000e+00,   2,   1, LD, 1.06025e+03,   0,   0,   0
25.TONB, 26.TONM,    1, 1.06185e+03,   1, 0.00000e+00,   2,   1, LD, 1.06185e+03,   2,   0,   2
26.TONM, 27.TONC,    1, 1.06345e+03,   1, 0.00000e+00,   2,   1, LD, 1.06345e+03,   2,   0,   4
27.TONC, 28.DCLB,    1, 1.06345e+03,   1, 0.00000e+00,   2,   1, LD, 1.06345e+03,   0,   0,   4
28.DCLB, 29.DCLM,    1, 1.06530e+03,   1, 0.00000e+00,   2,   1, LD, 1.06530e+03,   0,   0,   4
29.DCLM, 30.DCLC,    1, 1.06715e+03,   1, 0.00000e+00,   2,   1, LD, 1.06715e+03,   0,   0,   4
30.DCLC, 31.RSTC,    1, 1.06715e+03,   1, 0.00000e+00,   2,   1, LD, 1.06715e+03,   0,   0,   4
31.RSTC, 04.RTSC,    1, 1.06715e+03,   1, 0.00000e+00,   2,   1, LD, 1.06715e+03,   0,   0,   4
04.RTSC, 06.RSUB,    1, 1.06715e+03,   1, 0.00000e+00,   1,   4, LU, 1.06715e+03,   0,   0,   4
06.RSUB, 07.RSUM,    1, 1.06870e+03,   1, 4.87500e-01,   1,   4, LU, 1.06870e+03,   0,   0,   4
07.RSUM, 08.RSUC,    1, 1.07025e+03,   1, 1.95000e+00,   1,   4, LU, 1.07025e+03,   0,   0,   4
08.RSUC, 09.RCOB,    1, 1.07025e+03,   1, 1.95000e+00,   1,   4, LU, 1.07025e+03,   0,   0,   4
09.RCOB, 10.RCOM,    1, 1.07245e+03,   2, 5.25000e+00,   1,   4, LU, 1.07245e+03,   0,   0,   4
10.RCOM, 05.RTSR,    1, 1.07465e+03,   3, 8.55000e+00,   1,   4, LU, 1.07465e+03,   0,   0,   4
05.RTSR, 11.RCOC,    1, 1.07465e+03,   3, 8.55000e+00,   1,   4, LU, 1.07465e+03,   0,   0,   4
11.RCOC, 12.RSDB,    1, 1.07465e+03,   3, 8.55000e+00,   1,   4, LU, 1.07465e+03,   0,   0,   4
12.RSDB, 13.RSDM,    1, 1.07465e+03,   3, 1.00125e+01,   1,   4, LU, 1.07465e+03,   0,   0,   4
13.RSDM, 14.RSDC,    1, 1.07775e+03,   4, 1.05000e+01,   1,   4, LU, 1.07775e+03,   0,   0,   4
14.RSDC, 15.RSTB,    1, 1.07775e+03,   4, 1.05000e+01,   1,   4, LU, 1.07775e+03,   0,   0,   4
15.RSTB, 16.RSTM,    1, 1.07775e+03,   4, 1.05000e+01,   1,   4, LU, 1.07775e+03,   0,   0,   4
16.RSTM, 17.DOPB,    1, 1.07775e+03,   4, 1.05000e+01,   1,   4, LU, 1.07775e+03,   0,   0,   4
17.DOPB, 18.DOPM,    1, 1.07880e+03,   4, 1.05000e+01,   1,   4, LU, 1.07880e+03,   0,   0,   4
18.DOPM, 19.DOPC,    1, 1.07985e+03,   4, 1.05000e+01,   1,   4, LU, 1.07985e+03,   0,   0,   4
19.DOPC, 20.TOFP,    1, 1.07985e+03,   4, 1.05000e+01,   1,   4, LU, 1.07985e+03,   0,   0,   4
20.TOFP, 21.TOFB,    1, 1.07985e+03,   4, 1.05000e+01,   1,   4, LU, 1.07985e+03,   0,   0,   4
21.TOFB, 22.TOFM,    1, 1.08065e+03,   4, 1.05000e+01,   1,   4, LU, 1.08065e+03,   0,   1,   3
22.TOFM, 23.TOFC,    1, 1.08145e+03,   4, 1.05000e+01,   1,   4, LU, 1.08145e+03,   0,   1,   2
23.TOFC, 24.TONP,    1, 1.08145e+03,   4, 1.05000e+01,   1,   4, LU, 1.08145e+03,   0,   0,   2
24.TONP, 28.DCLB,    1, 1.08145e+03,   4, 1.05000e+01,   1,   4, LU, 1.08145e+03,   0,   0,   2
28.DCLB, 29.DCLM,    1, 1.08330e+03,   4, 1.05000e+01,   1,   4, LU, 1.08330e+03,   0,   0,   2
29.DCLM, 30.DCLC,    1, 1.08515e+03,   4, 1.05000e+01,   1,   4, LU, 1.08515e+03,   0,   0,   2
30.DCLC, 31.RSTC,    1, 1.08515e+03,   4, 1.05000e+01,   1,   4, LU, 1.08515e+03,   0,   0,   2
31.RSTC, 04.RTSC,    1, 1.08515e+03,   4, 1.05000e+01,   1,   4, LU, 1.08515e+03,   0,   0,   2
04.RTSC, 06.RSUB,    1, 1.08515e+03,   4, 1.05000e+01,   4,   8, LU, 1.08515e+03,   0,   0,   2
06.RSUB, 07.RSUM,    1, 1.08670e+03,   4, 1.09875e+01,   4,   8, LU, 1.08670e+03,   0,   0,   2
07.RSUM, 08.RSUC,    1, 1.08825e+03,   4, 1.24500e+01,   4,   8, LU, 1.08825e+03,   0,   0,   2
08.RSUC, 09.RCOB,    1, 1.08825e+03,   4, 1.24500e+01,   4,   8, LU, 1.08825e+03,   0,   0,   2
09.RCOB, 10.RCOM,    1, 1.09162e+03,   6, 1.75000e+01,   4,   8, UU, 1.09162e+03,   0,   0,   2
10.RCOM, 05.RTSR,    1, 1.09499e+03,   7, 2.25500e+01,   4,   8, UU, 1.09499e+03,   0,   0,   2
05.RTSR, 11.RCOC,    1, 1.09499e+03,   7, 2.25500e+01,   4,   8, UU, 1.09499e+03,   0,   0,   2
11.RCOC, 12.RSDB,    1, 1.09499e+03,   7, 2.25500e+01,   4,   8, UU, 1.09499e+03,   0,   0,   2
12.RSDB, 13.RSDM,    1, 1.09499e+03,   7, 2.40125e+01,   4,   8, UU, 1.09499e+03,   0,   0,   2
13.RSDM, 14.RSDC,    1, 1.09809e+03,   8, 2.45000e+01,   4,   8, UU, 1.09809e+03,   0,   0,   2
14.RSDC, 15.RSTB,    1, 1.09809e+03,   8, 2.45000e+01,   4,   8, UU, 1.09809e+03,   0,   0,   2
15.RSTB, 16.RSTM,    1, 1.09809e+03,   8, 2.45000e+01,   4,   8, UU, 1.09809e+03,   0,   0,   2
16.RSTM, 17.DOPB,    1, 1.09809e+03,   8, 2.45000e+01,   4,   8, UU, 1.09809e+03,   0,   0,   2
17.DOPB, 18.DOPM,    1, 1.09914e+03,   8, 2.45000e+01,   4,   8, UU, 1.09914e+03,   0,   0,   2
18.DOPM, 19.DOPC,    1, 1.10019e+03,   8, 2.45000e+01,   4,   8, UU, 1.10019e+03,   0,   0,   2
19.DOPC, 20.TOFP,    1, 1.10019e+03,   8, 2.45000e+01,   4,   8, UU, 1.10019e+03,   0,   0,   2
20.TOFP, 21.TOFB,    1, 1.10019e+03,   8, 2.45000e+01,   4,   8, UU, 1.10019e+03,   0,   0,   2
21.TOFB, 22.TOFM,    1, 1.10099e+03,   8, 2.45000e+01,   4,   8, UU, 1.10099e+03,   0,   1,   1
22.TOFM, 23.TOFC,    1, 1.10179e+03,   8, 2.45000e+01,   4,   8, UU, 1.10179e+03,   0,   1,   0
23.TOFC, 24.TONP,    1, 1.10179e+03,   8, 2.45000e+01,   4,   8, UU, 1.10179e+03,   0,   0,   0
24.TONP, 28.DCLB,    1, 1.10179e+03,   8, 2.45000e+01,   4,   8, UU, 1.10179e+03,   0,   0,   0
28.DCLB, 29.DCLM,    1, 1.10364e+03,   8, 2.45000e+01,   4,   8, UU, 1.10364e+03,   0,   0,   0
29.DCLM, 30.DCLC,    1, 1.10549e+03,   8, 2.45000e+01,   4,   8, UU, 1.10549e+03,   0,   0,   0
30.DCLC, 31.RSTC,    1, 1.10549e+03,   8, 2.45000e+01,   4,   8, UU, 1.10549e+03,   0,   0,   0
31.RSTC, 04.RTSC,    1, 1.10549e+03,   8, 2.45000e+01,   4,   8, UU, 1.10549e+03,   0,   0,   0
04.RTSC, 06.RSUB,    1, 1.10549e+03,   8, 2.45000e+01,   8,   1, UD, 1.10549e+03,   0,   0,   0
06.RSUB, 07.RSUM,    1, 1.10704e+03,   7, 2.40125e+01,   8,   1, UD, 1.10704e+03,   0,   0,   0
07.RSUM, 08.RSUC,    1, 1.10859e+03,   7, 2.25500e+01,   8,   1, UD, 1.10859e+03,   0,   0,   0
08.RSUC, 09.RCOB,    1, 1.10859e+03,   7, 2.25500e+01,   8,   1, UD, 1.10859e+03,   0,   0,   0
09.RCOB, 10.RCOM,    1, 1.11545e+03,   4, 1.22500e+01,   8,   1, LD, 1.11545e+03,   0,   0,   0
10.RCOM, 05.RTSR,    1, 1.12232e+03,   1, 1.95000e+00,   8,   1, LD, 1.12232e+03,   0,   0,   0
05.RTSR, 11.RCOC,    1, 1.12232e+03,   1, 1.95000e+00,   8,   1, LD, 1.12232e+03,   0,   0,   0
11.RCOC, 12.RSDB,    1, 1.12232e+03,   1, 1.95000e+00,   8,   1, LD, 1.12232e+03,   0,   0,   0
12.RSDB, 13.RSDM,    1, 1.12232e+03,   1, 4.87500e-01,   8,   1, LD, 1.12232e+03,   0,   0,   0
13.RSDM, 14.RSDC,    1, 1.12542e+03,   1, 0.00000e+00,   8,   1, LD, 1.12542e+03,   0,   0,   0
14.RSDC, 15.RSTB,    1, 1.12542e+03,   1, 0.00000e+00,   8,   1, LD, 1.12542e+03,   0,   0,   0
15.RSTB, 16.RSTM,    1, 1.12542e+03,   1, 0.00000e+00,   8,   1, LD, 1.12542e+03,   0,   0,   0
16.RSTM, 17.DOPB,    1, 1.12542e+03,   1, 0.00000e+00,   8,   1, LD, 1.12542e+03,   0,   0,   0
17.DOPB, 18.DOPM,    1, 1.12647e+03,   1, 0.00000e+00,   8,   1, LD, 1.12647e+03,   0,   0,   0
18.DOPM, 19.DOPC,    1, 1.12752e+03,   1, 0.00000e+00,   8,   1, LD, 1.12752e+03,   0,   0,   0
19.DOPC, 20.TOFP,    1, 1.12752e+03,   1, 0.00000e+00,   8,   1, LD, 1.12752e+03,   0,   0,   0
20.TOFP, 24.TONP,    1, 1.12752e+03,   1, 0.00000e+00,   8,   1, LD, 1.12752e+03,   0,   0,   0
24.TONP, 25.TONB,    1, 1.12752e+03,   1, 0.00000e+00,   8,   1, LD, 1.12752e+03,   0,   0,   0
25.TONB, 26.TONM,    1, 1.12832e+03,   1, 0.00000e+00,   8,   1, LD, 1.12832e+03,   1,   0,   1
26.TONM, 27.TONC,    1, 1.12992e+03,   1, 0.00000e+00,   8,   1, LD, 1.12992e+03,   2,   0,   3
27.TONC, 28.DCLB,    1, 1.12992e+03,   1, 0.00000e+00,   8,   1, LD, 1.12992e+03,   0,   0,   3
28.DCLB, 29.DCLM,    1, 1.13177e+03,   1, 0.00000e+00,   8,   1, LD, 1.13177e+03,   0,   0,   3
29.DCLM, 30.DCLC,    1, 1.13362e+03,   1, 0.00000e+00,   8,   1, LD, 1.13362e+03,   0,   0,   3
30.DCLC, 31.RSTC,    1, 1.13362e+03,   1, 0.00000e+00,   8,   1, LD, 1.13362e+03,   0,   0,   3
31.RSTC, 04.RTSC,    1, 1.13362e+03,   1, 0.00000e+00,   8,   1, LD, 1.13362e+03,   0,   0,   3
04.RTSC, 06.RSUB,    1, 1.13362e+03,   1, 0.00000e+00,   1,   9, LU, 1.13362e+03,   0,   0,   3
06.RSUB, 07.RSUM,    1, 1.13517e+03,   1, 4.87500e-01,   1,   9, LU, 1.13517e+03,   0,   0,   3
07.RSUM, 08.RSUC,    1, 1.13672e+03,   1, 1.95000e+00,   1,   9, LU, 1.13672e+03,   0,   0,   3
08.RSUC, 09.RCOB,    1, 1.13672e+03,   1, 1.95000e+00,   1,   9, LU, 1.13672e+03,   0,   0,   3
09.RCOB, 10.RCOM,    1, 1.14475e+03,   5, 1.40000e+01,   1,   9, LU, 1.14475e+03,   0,   0,   3
10.RCOM, 05.RTSR,    1, 1.15279e+03,   8, 2.60500e+01,   1,   9, UU, 1.15279e+03,   0,   0,   3
05.RTSR, 11.RCOC,    1, 1.15279e+03,   8, 2.60500e+01,   1,   9, UU, 1.15279e+03,   0,   0,   3
11.RCOC, 12.RSDB,    1, 1.15279e+03,   8, 2.60500e+01,   1,   9, UU, 1.15279e+03,   0,   0,   3
12.RSDB, 13.RSDM,    1, 1.15279e+03,   8, 2.75125e+01,   1,   9, UU, 1.15279e+03,   0,   0,   3
13.RSDM, 14.RSDC,    1, 1.15589e+03,   9, 2.80000e+01,   1,   9, UU, 1.15589e+03,   0,   0,   3
14.RSDC, 15.RSTB,    1, 1.15589e+03,   9, 2.80000e+01,   1,   9, UU, 1.15589e+03,   0,   0,   3
15.RSTB, 16.RSTM,    1, 1.15589e+03,   9, 2.80000e+01,   1,   9, UU, 1.15589e+03,   0,   0,   3
16.RSTM, 17.DOPB,    1, 1.15589e+03,   9, 2.80000e+01,   1,   9, UU, 1.15589e+03,   0,   0,   3
17.DOPB, 18.DOPM,    1, 1.15694e+03,   9, 2.80000e+01,   1,   9, UU, 1.15694e+03,   0,   0,   3
18.DOPM, 19.DOPC,    1, 1.15799e+03,   9, 2.80000e+01,   1,   9, UU, 1.15799e+03,   0,   0,   3
19.DOPC, 20.TOFP,    1, 1.15799e+03,   9, 2.80000e+01,   1,   9, UU, 1.15799e+03,   0,   0,   3
20.TOFP, 21.TOFB,    1, 1.15799e+03,   9, 2.80000e+01,   1,   9, UU, 1.15799e+03,   0,   0,   3
21.TOFB, 22.TOFM,    1, 1.15799e+03,   9, 2.80000e+01,   1,   9, UU, 1.15799e+03,   0,   0,   3
22.TOFM, 23.TOFC,    1, 1.15879e+03,   9, 2.80000e+01,   1,   9, UU, 1.15879e+03,   0,   1,   2
23.TOFC, 24.TONP,    1, 1.15879e+03,   9, 2.80000e+01,   1,   9, UU, 1.15879e+03,   0,   0,   2
24.TONP, 28.DCLB,    1, 1.15879e+03,   9, 2.80000e+01,   1,   9, UU, 1.15879e+03,   0,   0,   2
28.DCLB, 29.DCLM,    1, 1.16064e+03,   9, 2.80000e+01,   1,   9, UU, 1.16064e+03,   0,   0,   2
29.DCLM, 30.DCLC,    1, 1.16249e+03,   9, 2.80000e+01,   1,   9, UU, 1.16249e+03,   0,   0,   2
30.DCLC, 31.RSTC,    1, 1.16249e+03,   9, 2.80000e+01,   1,   9, UU, 1.16249e+03,   0,   0,   2
31.RSTC, 04.RTSC,    1, 1.16249e+03,   9, 2.80000e+01,   1,   9, UU, 1.16249e+03,   0,   0,   2
04.RTSC, 06.RSUB,    1, 1.16249e+03,   9, 2.80000e+01,   9,  10, UU, 1.16249e+03,   0,   0,   2
06.RSUB, 07.RSUM,    1, 1.16418e+03,   9, 2.84375e+01,   9,  10, UU, 1.16418e+03,   0,   0,   2
07.RSUM, 08.RSUC,    1, 1.16587e+03,   9, 2.97500e+01,   9,  10, UU, 1.16587e+03,   0,   0,   2
08.RSUC, 12.RSDB,    1, 1.16587e+03,   9, 2.97500e+01,   9,  10, UU, 1.16587e+03,   0,   0,   2
12.RSDB, 13.RSDM,    1, 1.16587e+03,   9, 3.10625e+01,   9,  10, UU, 1.16587e+03,   0,   0,   2
13.RSDM, 14.RSDC,    1, 1.16926e+03,  10, 3.15000e+01,   9,  10, UU, 1.16926e+03,   0,   0,   2
14.RSDC, 15.RSTB,    1, 1.16926e+03,  10, 3.15000e+01,   9,  10, UU, 1.16926e+03,   0,   0,   2
15.RSTB, 16.RSTM,    1, 1.16926e+03,  10, 3.15000e+01,   9,  10, UU, 1.16926e+03,   0,   0,   2
16.RSTM, 17.DOPB,    1, 1.16926e+03,  10, 3.15000e+01,   9,  10, UU, 1.16926e+03,   0,   0,   2
17.DOPB, 18.DOPM,    1, 1.17031e+03,  10, 3.15000e+01,   9,  10, UU, 1.17031e+03,   0,   0,   2
18.DOPM, 19.DOPC,    1, 1.17136e+03,  10, 3.15000e+01,   9,  10, UU, 1.17136e+03,   0,   0,   2
19.DOPC, 20.TOFP,    1, 1.17136e+03,  10, 3.15000e+01,   9,  10, UU, 1.17136e+03,   0,   0,   2
20.TOFP, 21.TOFB,    1, 1.17136e+03,  10, 3.15000e+01,   9,  10, UU, 1.17136e+03,   0,   0,   2
21.TOFB, 22.TOFM,    1, 1.17216e+03,  10, 3.15000e+01,   9,  10, UU, 1.17216e+03,   0,   1,   1
22.TOFM, 23.TOFC,    1, 1.17296e+03,  10, 3.15000e+01,   9,  10, UU, 1.17296e+03,   0,   1,   0
23.TOFC, 24.TONP,    1, 1.17296e+03,  10, 3.15000e+01,   9,  10, UU, 1.17296e+03,   0,   0,   0
24.TONP, 28.DCLB,    1, 1.17296e+03,  10, 3.15000e+01,   9,  10, UU, 1.17296e+03,   0,   0,   0
28.DCLB, 29.DCLM,    1, 1.17481e+03,  10, 3.15000e+01,   9,  10, UU, 1.17481e+03,   0,   0,   0
29.DCLM, 30.DCLC,    1, 1.17666e+03,  10, 3.15000e+01,   9,  10, UU, 1.17666e+03,   0,   0,   0
30.DCLC, 31.RSTC,    1, 1.17666e+03,  10, 3.15000e+01,   9,  10, UU, 1.17666e+03,   0,   0,   0
31.RSTC, 04.RTSC,    1, 1.17666e+03,  10, 3.15000e+01,   9,  10, UU, 1.17666e+03,   0,   0,   0
04.RTSC, 06.RSUB,    1, 1.17666e+03,  10, 3.15000e+01,  10,   8, UD, 1.17666e+03,   0,   0,   0
06.RSUB, 07.RSUM,    1, 1.17821e+03,   9, 3.10125e+01,  10,   8, UD, 1.17821e+03,   0,   0,   0
07.RSUM, 08.RSUC,    1, 1.17976e+03,   9, 2.95500e+01,  10,   8, UD, 1.17976e+03,   0,   0,   0
08.RSUC, 09.RCOB,    1, 1.17976e+03,   9, 2.95500e+01,  10,   8, UD, 1.17976e+03,   0,   0,   0
09.RCOB, 10.RCOM,    1, 1.18079e+03,   9, 2.80000e+01,  10,   8, UD, 1.18079e+03,   0,   0,   0
10.RCOM, 05.RTSR,    1, 1.18182e+03,   8, 2.64500e+01,  10,   8, UD, 1.18182e+03,   0,   0,   0
05.RTSR, 11.RCOC,    1, 1.18182e+03,   8, 2.64500e+01,  10,   8, UD, 1.18182e+03,   0,   0,   0
11.RCOC, 12.RSDB,    1, 1.18182e+03,   8, 2.64500e+01,  10,   8, UD, 1.18182e+03,   0,   0,   0
12.RSDB, 13.RSDM,    1, 1.18182e+03,   8, 2.49875e+01,  10,   8, UD, 1.18182e+03,   0,   0,   0
13.RSDM, 14.RSDC,    1, 1.18492e+03,   8, 2.45000e+01,  10,   8, UD, 1.18492e+03,   0,   0,   0
14.RSDC, 15.RSTB,    1, 1.18492e+03,   8, 2.45000e+01,  10,   8, UD, 1.18492e+03,   0,   0,   0
15.RSTB, 16.RSTM,    1, 1.18492e+03,   8, 2.45000e+01,  10,   8, UD, 1.18492e+03,   0,   0,   0
16.RSTM, 17.DOPB,    1, 1.18492e+03,   8, 2.45000e+01,  10,   8, UD, 1.18492e+03,   0,   0,   0
17.DOPB, 18.DOPM,    1, 1.18597e+03,   8, 2.45000e+01,  10,   8, UD, 1.18597e+03,   0,   0,   0
18.DOPM, 19.DOPC,    1, 1.18702e+03,   8, 2.45000e+01,  10,   8, UD, 1.18702e+03,   0,   0,   0
19.DOPC, 20.TOFP,    1, 1.18702e+03,   8, 2.45000e+01,  10,   8, UD, 1.18702e+03,   0,   0,   0
20.TOFP, 24.TONP,    1, 1.18702e+03,   8, 2.45000e+01,  10,   8, UD, 1.18702e+03,   0,   0,   0
24.TONP, 25.TONB,    1, 1.18702e+03,   8, 2.45000e+01,  10,   8, UD, 1.18702e+03,   0,   0,   0
25.TONB, 26.TONM,    1, 1.18702e+03,   8, 2.45000e+01,  10,   8, UD, 1.18702e+03,   0,   0,   0
26.TONM, 27.TONC,    1, 1.18782e+03,   8, 2.45000e+01,  10,   8, UD, 1.18782e+03,   1,   0,   1
27.TONC, 28.DCLB,    1, 1.18782e+03,   8, 2.45000e+01,  10,   8, UD, 1.18782e+03,   0,   0,   1
28.DCLB, 29.DCLM,    1, 1.18967e+03,   8, 2.45000e+01,  10,   8, UD, 1.18967e+03,   0,   0,   1
29.DCLM, 30.DCLC,    1, 1.19152e+03,   8, 2.45000e+01,  10,   8, UD, 1.19152e+03,   0,   0,   1
30.DCLC, 31.RSTC,    1, 1.19152e+03,   8, 2.45000e+01,  10,   8, UD, 1.19152e+03,   0,   0,   1
31.RSTC, 04.RTSC,    1, 1.19152e+03,   8, 2.45000e+01,  10,   8, UD, 1.19152e+03,   0,   0,   1
04.RTSC, 06.RSUB,    1, 1.19152e+03,   8, 2.45000e+01,   8,   6, UD, 1.19152e+03,   0,   0,   1
06.RSUB, 07.RSUM,    1, 1.19307e+03,   7, 2.40125e+01,   8,   6, UD, 1.19307e+03,   0,   0,   1
07.RSUM, 08.RSUC,    1, 1.19462e+03,   7, 2.25500e+01,   8,   6, UD, 1.19462e+03,   0,   0,   1
08.RSUC, 09.RCOB,    1, 1.19462e+03,   7, 2.25500e+01,   8,   6, UD, 1.19462e+03,   0,   0,   1
09.RCOB, 10.RCOM,    1, 1.19566e+03,   7, 2.10000e+01,   8,   6, UD, 1.19566e+03,   0,   0,   1
10.RCOM, 05.RTSR,    1, 1.19669e+03,   6, 1.94500e+01,   8,   6, UD, 1.19669e+03,   0,   0,   1
05.RTSR, 11.RCOC,    1, 1.19669e+03,   6, 1.94500e+01,   8,   6, UD, 1.19669e+03,   0,   0,   1
11.RCOC, 12.RSDB,    1, 1.19669e+03,   6, 1.94500e+01,   8,   6, UD, 1.19669e+03,   0,   0,   1
12.RSDB, 13.RSDM,    1, 1.19669e+03,   6, 1.79875e+01,   8,   6, UD, 1.19669e+03,   0,   0,   1
13.RSDM, 14.RSDC,    1, 1.19979e+03,   6, 1.75000e+01,   8,   6, UD, 1.19979e+03,   0,   0,   1
14.RSDC, 15.RSTB,    1, 1.19979e+03,   6, 1.75000e+01,   8,   6, UD, 1.19979e+03,   0,   0,   1
15.RSTB, 16.RSTM,    1, 1.19979e+03,   6, 1.75000e+01,   8,   6, UD, 1.19979e+03,   0,   0,   1
16.RSTM, 17.DOPB,    1, 1.19979e+03,   6, 1.75000e+01,   8,   6, UD, 1.19979e+03,   0,   0,   1
17.DOPB, 18.DOPM,    1, 1.20084e+03,   6, 1.75000e+01,   8,   6, UD, 1.20084e+03,   0,   0,   1
18.DOPM, 19.DOPC,    1, 1.20189e+03,   6, 1.75000e+01,   8,   6, UD, 1.20189e+03,   0,   0,   1
19.DOPC, 20.TOFP,    1, 1.20189e+03,   6, 1.75000e+01,   8,   6, UD, 1.20189e+03,   0,   0,   1
20.TOFP, 24.TONP,    1, 1.20189e+03,   6, 1.75000e+01,   8,   6, UD, 1.20189e+03,   0,   0,   1
24.TONP, 25.TONB,    1, 1.20189e+03,   6, 1.75000e+01,   8,   6, UD, 1.20189e+03,   0,   0,   1
25.TONB, 26.TONM,    1, 1.20189e+03,   6, 1.75000e+01,   8,   6, UD, 1.20189e+03,   0,   0,   1
26.TONM, 27.TONC,    1, 1.20269e+03,   6, 1.75000e+01,   8,   6, UD, 1.20269e+03,   1,   0,   2
27.TONC, 28.DCLB,    1, 1.20269e+03,   6, 1.75000e+01,   8,   6, UD, 1.20269e+03,   0,   0,   2
28.DCLB, 29.DCLM,    1, 1.20454e+03,   6, 1.75000e+01,   8,   6, UD, 1.20454e+03,   0,   0,   2
29.DCLM, 30.DCLC,    1, 1.20639e+03,   6, 1.75000e+01,   8,   6, UD, 1.20639e+03,   0,   0,   2
30.DCLC, 31.RSTC,    1, 1.20639e+03,   6, 1.75000e+01,   8,   6, UD, 1.20639e+03,   0,   0,   2
31.RSTC, 04.RTSC,    1, 1.20639e+03,   6, 1.75000e+01,   8,   6, UD, 1.20639e+03,   0,   0,   2
04.RTSC, 06.RSUB,    1, 1.20639e+03,   6, 1.75000e+01,   6,   3, UD, 1.20639e+03,   0,   0,   2
06.RSUB, 07.RSUM,    1, 1.20794e+03,   5, 1.70125e+01,   6,   3, LD, 1.20794e+03,   0,   0,   2
07.RSUM, 08.RSUC,    1, 1.20949e+03,   5, 1.55500e+01,   6,   3, LD, 1.20949e+03,   0,   0,   2
08.RSUC, 09.RCOB,    1, 1.20949e+03,   5, 1.55500e+01,   6,   3, LD, 1.20949e+03,   0,   0,   2
09.RCOB, 10.RCOM,    1, 1.21169e+03,   4, 1.22500e+01,   6,   3, LD, 1.21169e+03,   0,   0,   2
10.RCOM, 05.RTSR,    1, 1.21389e+03,   3, 8.95000e+00,   6,   3, LD, 1.21389e+03,   0,   0,   2
05.RTSR, 11.RCOC,    1, 1.21389e+03,   3, 8.95000e+00,   6,   3, LD, 1.21389e+03,   0,   0,   2
11.RCOC, 12.RSDB,    1, 1.21389e+03,   3, 8.95000e+00,   6,   3, LD, 1.21389e+03,   0,   0,   2
12.RSDB, 13.RSDM,    1, 1.21389e+03,   3, 7.48750e+00,   6,   3, LD, 1.21389e+03,   0,   0,   2
13.RSDM, 14.RSDC,    1, 1.21699e+03,   3, 7.00000e+00,   6,   3, LD, 1.21699e+03,   0,   0,   2
14.RSDC, 15.RSTB,    1, 1.21699e+03,   3, 7.00000e+00,   6,   3, LD, 1.21699e+03,   0,   0,   2
15.RSTB, 16.RSTM,    1, 1.21699e+03,   3, 7.00000e+00,   6,   3, LD, 1.21699e+03,   0,   0,   2
16.RSTM, 17.DOPB,    1, 1.21699e+03,   3, 7.00000e+00,   6,   3, LD, 1.21699e+03,   0,   0,   2
17.DOPB, 18.DOPM,    1, 1.21804e+03,   3, 7.00000e+00,   6,   3, LD, 1.21804e+03,   0,   0,   2
18.DOPM, 19.DOPC,    1, 1.21909e+03,   3, 7.00000e+00,   6,   3, LD, 1.21909e+03,   0,   0,   2
19.DOPC, 20.TOFP,    1, 1.21909e+03,   3, 7.00000e+00,   6,   3, LD, 1.21909e+03,   0,   0,   2
20.TOFP, 24.TONP,    1, 1.21909e+03,   3, 7.00000e+00,   6,   3, LD, 1.21909e+03,   0,   0,   2
24.TONP, 25.TONB,    1, 1.21909e+03,   3, 7.00000e+00,   6,   3, LD, 1.21909e+03,   0,   0,   2
25.TONB, 26.TONM,    1, 1.21989e+03,   3, 7.00000e+00,   6,   3, LD, 1.21989e+03,   1,   0,   3
26.TONM, 27.TONC,    1, 1.22069e+03,   3, 7.00000e+00,   6,   3, LD, 1.22069e+03,   1,   0,   4
27.TONC, 28.DCLB,    1, 1.22069e+03,   3, 7.00000e+00,   6,   3, LD, 1.22069e+03,   0,   0,   4
28.DCLB, 29.DCLM,    1, 1.22254e+03,   3, 7.00000e+00,   6,   3, LD, 1.22254e+03,   0,   0,   4
29.DCLM, 30.DCLC,    1, 1.22439e+03,   3, 7.00000e+00,   6,   3, LD, 1.22439e+03,   0,   0,   4
30.DCLC, 31.RSTC,    1, 1.22439e+03,   3, 7.00000e+00,   6,   3, LD, 1.22439e+03,   0,   0,   4
31.RSTC, 04.RTSC,    1, 1.22439e+03,   3, 7.00000e+00,   6,   3, LD, 1.22439e+03,   0,   0,   4
04.RTSC, 06.RSUB,    1, 1.22439e+03,   3, 7.00000e+00,   3,   1, LD, 1.22439e+03,   0,   0,   4
06.RSUB, 07.RSUM,    1, 1.22594e+03,   2, 6.51250e+00,   3,   1, LD, 1.22594e+03,   0,   0,   4
07.RSUM, 08.RSUC,    1, 1.22749e+03,   2, 5.05000e+00,   3,   1, LD, 1.22749e+03,   0,   0,   4
08.RSUC, 09.RCOB,    1, 1.22749e+03,   2, 5.05000e+00,   3,   1, LD, 1.22749e+03,   0,   0,   4
09.RCOB, 10.RCOM,    1, 1.22852e+03,   2, 3.50000e+00,   3,   1, LD, 1.22852e+03,   0,   0,   4
10.RCOM, 05.RTSR,    1, 1.22956e+03,   1, 1.95000e+00,   3,   1, LD, 1.22956e+03,   0,   0,   4
05.RTSR, 11.RCOC,    1, 1.22956e+03,   1, 1.95000e+00,   3,   1, LD, 1.22956e+03,   0,   0,   4
